Concurso;Jogo;Mandante;Visitante;Data;1;X;2;Odds_1;Odds_X;Odds_2
1135;3;CORINTHIANS/SP;CRICIUMA/SC;Domingo;1;0;0;1,85;3,4;4,5
1135;4;ROSARIO CENTRAL;INTERNACIONAL/RS;Domingo;1;0;0;2,62;3;2,9
1135;5;ATLETICO/GO;VASCO DA GAMA/RJ;Domingo;0;0;1;2,25;3,4;3,2
1135;6;SAO PAULO/SP;GREMIO/RS;Domingo;1;0;0;1,65;3,6;6
1135;7;CRB/AL;BOTAFOGO/SP;Domingo;1;0;0;1,75;3,4;5
1135;8;OPERARIO/PR;GOIAS/GO;Domingo;1;0;0;2,87;3,1;2,6
1135;9;BARCELONA;BRAGANTINO/SP;Domingo;0;1;0;2,6;3,1;2,87
1135;10;FORTALEZA/CE;VITORIA/BA;Domingo;1;0;0;1,65;3,7;5,5
1135;11;PALESTINO;CUIABA/MT;Domingo;0;1;0;2,6;3,25;2,75
1135;12;VILA NOVA/GO;SANTOS/SP;Domingo;0;1;0;3,4;3,25;2,15
1135;13;NOVORIZONTINO/SP;CHAPECOENSE/SC;Domingo;1;0;0;1,8;3,3;5
1135;14;CERRO PORTENO;ATHLETICO/PR;Domingo;0;1;0;2,62;3,2;2,8
1134;1;JUVENTUDE/RS;INTERNACIONAL/RS;Domingo;0;1;0;3,2;3,4;2,25
1134;2;BAHIA/BA;CUIABA/MT;Domingo;0;0;1;1,57;3,75;6,5
1134;3;CRUZEIRO/MG;BRAGANTINO/SP;Domingo;1;0;0;1,9;3,4;4,2
1134;4;SPORT/PE;AMERICA/MG;Domingo;0;1;0;2,1;3,2;3,75
1134;5;ATHLETIC CLUB/MG;LONDRINA/PR;Domingo;1;0;0;1,9;3,3;3,7
1134;6;CRB/AL;CORITIBA/PR;Domingo;1;0;0;2,3;2,9;3,5
1134;7;ATHLETICO/PR;YPIRANGA/RS;Domingo;1;0;0;1,18;6,5;15
1134;8;SAMP CORREA/MA;SAO JOSE/RS;Domingo;1;0;0;1,95;3;3,9
1134;9;GREMIO/RS;OPERARIO/PR;Domingo;1;0;0;1,42;4,5;7,5
1134;10;VILA NOVA/GO;AVAI/SC;Domingo;1;0;0;2,3;3;3,4
1134;11;VOLTA REDONDA/RJ;SAO BERNARDO/SP;Domingo;0;0;1;1,9;3,25;3,75
1134;12;CHAPECOENSE/SC;BRUSQUE/SC;Domingo;0;1;0;1,95;3,1;4,33
1134;13;CSA/AL;FLORESTA/CE;Domingo;0;0;1;1,9;3;4,33
1134;14;NAUTICO/PE;FIGUEIRENSE/SC;Domingo;1;0;0;1,9;3,25;3,6
1133;1;VASCO DA GAMA/RJ;CORINTHIANS/SP;Domingo;1;0;0;2;3,1;4,2
1133;2;CAMETA/PA;AGUIA DE MARABÁ/PA;Domingo;0;1;0;2,22;2,92;3,35
1133;3;MIRASSOL/SP;CRB/AL;Domingo;1;0;0;1,7;3,7;4,75
1133;4;GREMIO/RS;CRUZEIRO/MG;Domingo;0;0;1;2,45;3,25;2,9
1133;5;ATHLETICO/PR;BAHIA/BA;Domingo;0;0;1;2,15;3,4;3,4
1133;6;INTERNACIONAL/RS;JUVENTUDE/RS;Domingo;0;0;1;1,65;3,4;6,25
1133;7;BRASIL DE PELOTAS/RS;AVENIDA/RS;Domingo;1;0;0;2;3,1;3,4
1133;8;CIANORTE/PR;NOVO HAMBURGO/RS;Domingo;0;0;1;1,57;3,8;4,6
1133;9;PALMEIRAS/SP;ATLETICO/GO;Domingo;1;0;0;1,45;4,33;7,5
1133;10;CRICIUMA/SC;FLUMINENSE/RJ;Domingo;0;1;0;2,05;3,4;3,7
1133;11;FLAMENGO/RJ;FORTALEZA/CE;Domingo;0;0;1;1,6;3,9;6
1133;12;TREM/AP;SANTOS/AP;Domingo;1;0;0;3;3;3
1133;13;ATLETICO/MG;SAO PAULO/SP;Domingo;1;0;0;2,45;3,2;3
1133;14;VITORIA/BA;BOTAFOGO/RJ;Domingo;0;0;1;2,87;3,2;2,55
1132;1;PALMEIRAS/SP;BAHIA/BA;Domingo;1;0;0;1,57;4,33;5
1132;2;GOIAS/GO;CHAPECOENSE/SC;Domingo;0;0;1;1,57;3,7;6
1132;3;FLAMENGO/RJ;CUIABA/MT;Domingo;0;1;0;1,42;4,33;7,5
1132;4;SAO PAULO/SP;BRAGANTINO/SP;Domingo;1;0;0;1,95;3,4;4
1132;5;CORITIBA/PR;PAYSANDU/PA;Domingo;0;1;0;1,8;3,5;4,5
1132;6;CRUZEIRO/MG;CORINTHIANS/SP;Domingo;1;0;0;1,8;3,5;4,5
1132;7;FORTALEZA/CE;FLUMINENSE/RJ;Domingo;1;0;0;1,72;3,7;4,75
1132;8;JUVENTUDE/RS;GREMIO/RS;Domingo;1;0;0;2,45;3,3;2,9
1132;9;ITUANO/SP;BOTAFOGO/SP;Domingo;1;0;0;2,55;3,1;2,9
1132;10;INTERNACIONAL/RS;VASCO DA GAMA/RJ;Domingo;0;0;1;1,55;4;6,25
1132;11;ATLETICO/GO;ATHLETICO/PR;Domingo;0;0;1;2,25;3,3;3,2
1132;12;VITORIA/BA;CRICIUMA/SC;Domingo;1;0;0;2,05;3,2;4
1132;13;GUARANI/SP;SPORT/PE;Domingo;0;0;1;3,25;3;2,35
1132;14;BOTAFOGO/RJ;ATLETICO/MG;Domingo;1;0;0;1,95;3,5;3,9
1131;1;BRASIL;COLOMBIA;Domingo;0;1;0;1,9;3,6;4,1
1131;2;CSA/AL;FIGUEIRENSE/SC;Domingo;1;0;0;2,45;2,95;3
1131;3;NOVORIZONTINO/SP;MIRASSOL/SP;Domingo;0;1;0;2,25;3;3,4
1131;4;COSTA RICA;PARAGUAI;Domingo;1;0;0;4;3,3;2
1131;5;CUIABA/MT;BOTAFOGO/RJ;Domingo;0;0;1;2,8;3,25;2,55
1131;6;CRICIUMA/SC;CRUZEIRO/MG;Domingo;1;0;0;2,75;3,1;2,75
1131;7;VASCO DA GAMA/RJ;FORTALEZA/CE;Domingo;1;0;0;2,4;3,3;2,9
1131;8;BRAGANTINO/SP;ATLETICO/GO;Domingo;1;0;0;1,75;3,5;4,75
1131;9;ATHLETICO/PR;SAO PAULO/SP;Domingo;0;0;1;2,25;3,1;3,4
1131;10;ATLETICO/MG;FLAMENGO/RJ;Domingo;0;0;1;2,87;3,2;2,55
1131;11;BAHIA/BA;JUVENTUDE/RS;Domingo;1;0;0;1,53;4,2;6
1131;12;GREMIO/RS;PALMEIRAS/SP;Domingo;0;1;0;3,6;3,25;2,1
1131;13;CORINTHIANS/SP;VITORIA/BA;Domingo;1;0;0;1,9;3,25;4,5
1131;14;FLUMINENSE/RJ;INTERNACIONAL/RS;Domingo;0;1;0;2,8;3,2;2,55
1130;1;VASCO DA GAMA/RJ;BOTAFOGO/RJ;Domingo;0;1;0;2,8;3,2;2,6
1130;2;CORITIBA/PR;VILA NOVA/GO;Domingo;0;1;0;1,75;3,4;5
1130;3;BOTAFOGO/SP;SPORT/PE;Domingo;0;1;0;3,1;2,9;2,5
1130;4;CUIABA/MT;BRAGANTINO/SP;Domingo;0;1;0;2,9;3,1;2,6
1130;5;CEARA/CE;ITUANO/SP;Domingo;1;0;0;1,4;4,5;8
1130;6;ATLETICO/MG;ATLETICO/GO;Domingo;0;1;0;1,61;4,2;5,25
1130;7;FORTALEZA/CE;JUVENTUDE/RS;Domingo;1;0;0;1,66;3,75;5,5
1130;8;SAO PAULO/SP;BAHIA/BA;Domingo;1;0;0;1,95;3,5;3,9
1130;9;PAYSANDU/PA;OPERARIO/PR;Domingo;0;1;0;2;3,1;4,2
1130;10;GREMIO/RS;FLUMINENSE/RJ;Domingo;1;0;0;2,1;3,2;3,6
1130;11;FLAMENGO/RJ;CRUZEIRO/MG;Domingo;1;0;0;1,61;4;5,5
1130;12;VITORIA/BA;ATHLETICO/PR;Domingo;0;0;1;2,9;3;2,7
1130;13;GUARANI/SP;PONTE PRETA/SP;Domingo;0;1;0;2,4;3;3,2
1130;14;CRICIUMA/SC;INTERNACIONAL/RS;Domingo;0;1;0;3,1;3,1;2,4
1129;1;CRUZEIRO/MG;ATHLETICO/PR;Domingo;1;0;0;2,25;3,2;3,4
1129;2;PERU;CANADA;Domingo;0;0;1;3,4;3,4;2,2
1129;3;AMERICA/MG;AVAI/SC;Domingo;0;1;0;1,66;3,5;5,75
1129;4;MIRASSOL/SP;SANTOS/SP;Domingo;0;1;0;2,7;2,9;2,8
1129;5;PONTE PRETA/SP;CEARA/CE;Domingo;1;0;0;2,6;3;2,9
1129;6;AMAZONAS/AM;CORITIBA/PR;Domingo;1;0;0;2,9;2,75;2,8
1129;7;CHILE;ARGENTINA;Domingo;0;0;1;7;4,2;1,48
1129;8;BOTAFOGO/RJ;BRAGANTINO/SP;Domingo;1;0;0;2;3,3;3,9
1129;9;ATLETICO/GO;GREMIO/RS;Domingo;0;1;0;2,15;3,1;3,6
1129;10;CORINTHIANS/SP;CUIABA/MT;Domingo;0;1;0;1,8;3,4;4,75
1129;11;JUVENTUDE/RS;FLAMENGO/RJ;Domingo;1;0;0;4,33;3,2;1,95
1129;12;BAHIA/BA;VASCO DA GAMA/RJ;Domingo;1;0;0;1,6;3,7;5,75
1129;13;FORTALEZA/CE;PALMEIRAS/SP;Domingo;1;0;0;3,3;3,1;2,25
1129;14;INTERNACIONAL/RS;ATLETICO/MG;Domingo;0;0;1;2,55;2,87;3
1128;1;GREMIO/RS;INTERNACIONAL/RS;Domingo;0;0;1;2,9;3,1;2,6
1128;2;CRICIUMA/SC;BOTAFOGO/RJ;Domingo;1;0;0;3,2;3,3;2,3
1128;3;CRB/AL;GUARANI/SP;Domingo;1;0;0;1,7;3;6
1128;4;CUIABA/MT;ATLETICO/GO;Domingo;0;1;0;2,2;3,1;3,6
1128;5;ITUANO/SP;BRUSQUE/SC;Domingo;0;1;0;2,2;3,2;3,3
1128;6;VASCO DA GAMA/RJ;SAO PAULO/SP;Domingo;1;0;0;3,4;3,2;2,25
1128;7;ATHLETICO/PR;CORINTHIANS/SP;Domingo;0;1;0;1,72;3,6;5,25
1128;8;BAHIA/BA;CRUZEIRO/MG;Domingo;1;0;0;1,9;3,4;4,33
1128;9;FLUMINENSE/RJ;FLAMENGO/RJ;Domingo;0;0;1;4;3,7;1,9
1128;10;CHAPECOENSE/SC;PAYSANDU/PA;Domingo;0;0;1;2,25;3;3,5
1128;11;ATLETICO/MG;FORTALEZA/CE;Domingo;0;1;0;1,75;3,7;4,75
1128;12;PALMEIRAS/SP;JUVENTUDE/RS;Domingo;1;0;0;1,33;5;9,5
1128;13;BRAGANTINO/SP;VITORIA/BA;Domingo;1;0;0;1,57;3,9;6
1128;14;VILA NOVA/GO;GOIAS/GO;Domingo;1;0;0;2,7;2,9;2,9
1127;1;BOTAFOGO/RJ;ATHLETICO/PR;Domingo;0;1;0;2;3,25;4,1
1127;2;GUARANI/SP;ITUANO/SP;Domingo;0;1;0;1,8;3,2;5,25
1127;3;NOVORIZONTINO/SP;AMAZONAS/AM;Domingo;0;1;0;1,7;3,4;5,5
1127;4;PAYSANDU/PA;CRB/AL;Domingo;0;1;0;2,2;3,1;3,5
1127;5;ATLETICO/GO;CRICIUMA/SC;Domingo;0;0;1;1,85;3,4;4,5
1127;6;SANTOS/SP;GOIAS/GO;Domingo;1;0;0;1,72;3,4;5,25
1127;7;FORTALEZA/CE;GREMIO/RS;Domingo;1;0;0;1,95;3,25;4,2
1127;8;JUVENTUDE/RS;VASCO DA GAMA/RJ;Domingo;1;0;0;2,25;3,1;3,5
1127;9;SAO PAULO/SP;CUIABA/MT;Domingo;0;0;1;1,45;4;9
1127;10;BOTAFOGO/SP;PONTE PRETA/SP;Domingo;1;0;0;2,1;2,9;4,1
1127;11;CRUZEIRO/MG;FLUMINENSE/RJ;Domingo;1;0;0;1,83;3,4;4,5
1127;12;INTERNACIONAL/RS;CORINTHIANS/SP;Domingo;1;0;0;2,2;3,1;3,6
1127;13;BRUSQUE/SC;AVAI/SC;Domingo;0;1;0;3;3;2,45
1127;14;CORITIBA/PR;AMERICA/MG;Domingo;1;0;0;2,25;3,2;3,3
1126;1;CORINTHIANS/SP;SAO PAULO/SP;Domingo;0;1;0;3;3,1;2,5
1126;2;AMERICA/MG;CRB/AL;Domingo;1;0;0;1,6;3,75;6
1126;3;ITUANO/SP;PAYSANDU/PA;Domingo;0;0;1;2,87;3;2,62
1126;4;BRAGANTINO/SP;JUVENTUDE/RS;Domingo;1;0;0;1,6;3,9;6
1126;5;FLUMINENSE/RJ;ATLETICO/GO;Domingo;0;0;1;1,75;3,9;4,33
1126;6;BOTAFOGO/SP;VILA NOVA/GO;Domingo;1;0;0;2,25;3;3,5
1126;7;ATHLETICO/PR;FLAMENGO/RJ;Domingo;0;1;0;2,45;3,2;3
1126;8;VITORIA/BA;INTERNACIONAL/RS;Domingo;1;0;0;3,3;3;2,37
1126;9;CRICIUMA/SC;BAHIA/BA;Domingo;0;1;0;3,1;3,2;2,37
1126;10;CUIABA/MT;FORTALEZA/CE;Domingo;1;0;0;3;2,87;2,62
1126;11;GREMIO/RS;BOTAFOGO/RJ;Domingo;0;0;1;3,2;3,2;2,3
1126;12;VASCO DA GAMA/RJ;CRUZEIRO/MG;Domingo;0;1;0;2,45;3,3;2,9
1126;13;GOIAS/GO;CORITIBA/PR;Domingo;0;1;0;1,95;3,1;4,33
1126;14;SPORT/PE;MIRASSOL/SP;Domingo;1;0;0;1,72;3,5;5
1125;1;ESTADOS UNIDOS;BRASIL;Domingo;0;1;0;5,5;4,5;1,48
1125;2;ATLETICO/GO;CORINTHIANS/SP;Domingo;0;1;0;2,7;3;2,87
1125;3;JUVENTUDE/RS;VITORIA/BA;Domingo;0;1;0;2,15;3,1;3,8
1125;4;MIRASSOL/SP;GOIAS/GO;Domingo;1;0;0;2,2;3,1;3,5
1125;5;BOTAFOGO/RJ;FLUMINENSE/RJ;Domingo;1;0;0;1,95;3,3;4
1125;6;CHILE;PARAGUAI;Domingo;1;0;0;1,83;3,4;4,33
1125;7;BRAGANTINO/SP;ATLETICO/MG;Domingo;0;0;1;2,37;3,2;3,1
1125;8;EQUADOR;BOLIVIA;Domingo;1;0;0;1,3;5,25;7,5
1125;9;CRUZEIRO/MG;CUIABA/MT;Domingo;1;0;0;1,57;3,9;5,5
1125;10;ATHLETICO/PR;CRICIUMA/SC;Domingo;1;0;0;1,45;4,1;7
1125;11;FLAMENGO/RJ;GREMIO/RS;Domingo;1;0;0;1,48;4,2;6,5
1125;12;INTERNACIONAL/RS;SAO PAULO/SP;Domingo;0;1;0;2,75;3,1;2,6
1125;13;AMAZONAS/AM;CHAPECOENSE/SC;Domingo;0;0;1;2,05;3,1;4
1125;14;BAHIA/BA;FORTALEZA/CE;Domingo;1;0;0;1,9;3,5;3,75
1124;1;MEXICO;BRASIL;Domingo;0;0;1;5,5;4;1,53
1124;2;BELGICA;LUXEMBURGO;Domingo;1;0;0;1,06;11;29
1124;3;AMAZONAS/AM;BRUSQUE/SC;Domingo;1;0;0;1,95;3,2;4,1
1124;4;GUARANI/SP;OPERARIO/PR;Domingo;0;0;1;2,35;3,1;3,2
1124;5;ESTADOS UNIDOS;COLOMBIA;Domingo;0;0;1;2,6;3,2;2,55
1124;6;GREMIO/RS;ESTUDIANTES;Domingo;0;1;0;1,53;4,2;6,25
1124;7;INTERNACIONAL/RS;DELFIN;Domingo;1;0;0;1,22;6,5;12
1124;8;CRICIUMA/SC;CUIABA/MT;Domingo;0;0;1;2;3,3;4
1124;9;AVAI/SC;CHAPECOENSE/SC;Domingo;0;1;0;1,85;3,4;4,33
1124;10;FRANCA;CANADA;Domingo;0;1;0;1,2;6,5;12
1124;11;CRB/AL;FORTALEZA/CE;Domingo;1;0;0;2,7;3,2;2,37
1124;12;ATHLETIC CLUB/MG;VOLTA REDONDA/RJ;Domingo;1;0;0;1,83;3,25;3,9
1124;13;AMERICA/MG;PONTE PRETA/SP;Domingo;1;0;0;1,48;3,9;8
1124;14;ARGENTINA;EQUADOR;Domingo;1;0;0;1,53;3,75;5,75
1123;1;FORTALEZA/CE;CRB/AL;Domingo;1;0;0;1,4;4,35;7,7
1123;2;PORTUGAL;FINLANDIA;Domingo;1;0;0;1,14;7;15
1123;3;ITALIA;TURQUIA;Domingo;0;1;0;1,53;3,9;6,25
1123;4;MIRASSOL/SP;GUARANI/SP;Domingo;1;0;0;1,8;3,5;4,5
1123;5;HUACHIPATO;GREMIO/RS;Domingo;0;0;1;3,5;3,3;2,15
1123;6;TOMAYAPO;INTERNACIONAL/RS;Domingo;0;0;1;17;6;1,2
1123;7;PAYSANDU/PA;AMERICA/MG;Domingo;1;0;0;2,87;3;2,62
1123;8;DINAMARCA;SUECIA;Domingo;1;0;0;1,85;3,4;4,1
1123;9;BELGICA;MONTENEGRO;Domingo;1;0;0;1,25;5,5;12
1123;10;FRANCA;LUXEMBURGO;Domingo;1;0;0;1,03;19;41
1123;11;ESPANHA;ANDORRA;Domingo;1;0;0;1,01;26;67
1123;12;JUVENTUDE/RS;ATLETICO/GO;Domingo;1;0;0;2,05;3,3;3,8
1123;13;CUIABA/MT;VITORIA/BA;Domingo;0;1;0;2,1;3,2;3,8
1123;14;MEXICO;URUGUAI;Domingo;0;0;1;2,7;3;2,75
1122;1;DORTMUND;REAL MADRID;Domingo;0;0;1;4,75;4,2;1,65
1122;2;GREMIO/RS;BRAGANTINO/SP;Domingo;0;0;1;2,9;3,1;2,55
1122;3;VITORIA/BA;ATLETICO/GO;Domingo;0;0;1;2,1;3,1;3,9
1122;4;BRUSQUE/SC;NOVORIZONTINO/SP;Domingo;0;1;0;3;3,2;2,45
1122;5;CUIABA/MT;INTERNACIONAL/RS;Domingo;0;0;1;3,2;3,1;2,45
1122;6;FLUMINENSE/RJ;JUVENTUDE/RS;Domingo;0;1;0;1,57;4,33;5,25
1122;7;CORINTHIANS/SP;BOTAFOGO/RJ;Domingo;0;0;1;2,15;3,2;3,7
1122;8;ATLETICO/MG;BAHIA/BA;Domingo;0;1;0;1,72;3,8;4,75
1122;9;CRICIUMA/SC;PALMEIRAS/SP;Domingo;0;0;1;4,2;3,4;1,9
1122;10;VASCO DA GAMA/RJ;FLAMENGO/RJ;Domingo;0;0;1;4,33;3,75;1,8
1122;11;CHAPECOENSE/SC;VILA NOVA/GO;Domingo;0;1;0;2,3;3,25;3,3
1122;12;FORTALEZA/CE;ATHLETICO/PR;Domingo;1;0;0;2,2;3,2;3,6
1122;13;SAO PAULO/SP;CRUZEIRO/MG;Domingo;1;0;0;1,75;3,7;4,75
1122;14;ITUANO/SP;AVAI/SC;Domingo;0;0;1;2,62;3,1;2,75
1121;1;SAO PAULO/SP;TALLERES;Domingo;1;0;0;1,66;3,7;5,25
1121;2;ATLETICO/MG;CARACAS;Domingo;1;0;0;1,08;11;26
1121;3;JR BARRANQUILLA;BOTAFOGO/RJ;Domingo;0;1;0;2,75;3,3;2,6
1121;4;CORINTHIANS/SP;RACING/URU;Domingo;1;0;0;1,36;5;9
1121;5;AMAZONAS/AM;MIRASSOL/SP;Domingo;1;0;0;3,25;3,1;2,3
1121;6;FLAMENGO/RJ;MILLONARIOS;Domingo;1;0;0;1,16;7,5;19
1121;7;COQUIMBO UNIDO;BRAGANTINO/SP;Domingo;0;1;0;4;3,6;1,9
1121;8;VILA NOVA/GO;PAYSANDU/PA;Domingo;0;0;1;2,22;2,92;3,35
1121;9;BOCA JUNIORS;NACIONAL POTOSI;Domingo;1;0;0;1,07;11;29
1121;10;FORTALEZA/CE;SPOR TRINIDENSE;Domingo;1;0;0;1,14;7,5;23
1121;11;FLUMINENSE/RJ;ALIANZA LIMA;Domingo;1;0;0;1,5;4,33;6,5
1121;12;PALMEIRAS/SP;SAN LORENZO;Domingo;0;1;0;1,57;4;6,2
1121;13;ATHLETICO/PR;AMELIANO;Domingo;0;0;1;1,2;6,5;15
1121;14;CRUZEIRO/MG;UN CAT EQUADOR;Domingo;1;0;0;1,53;4,2;6
1120;1;LYON;PSG;Domingo;0;0;1;4,75;4,2;1,61
1120;2;ARGENTINOS JR;RIVER PLATE;Domingo;1;0;0;4,2;3,6;1,85
1120;3;REAL MADRID;REAL BETIS;Domingo;0;1;0;1,28;6;9
1120;4;SEVILLA;BARCELONA;Domingo;0;0;1;4;4;1,8
1120;5;NAUTICO/PE;REMO/PA;Domingo;1;0;0;1,9;3,1;3,8
1120;6;SAMP CORREA/MA;BOTAFOGO/PB;Domingo;0;0;1;2,15;3,1;3,2
1120;7;BOCA JUNIORS;TALLERES;Domingo;0;1;0;1,95;3,2;4,33
1120;8;GUARANI/SP;PAYSANDU/PA;Domingo;0;1;0;2,15;3;3,7
1120;9;ITUANO/SP;PONTE PRETA/SP;Domingo;1;0;0;2,55;3;3
1120;10;VILA NOVA/GO;BRUSQUE/SC;Domingo;0;1;0;1,7;3,3;5,75
1120;11;BAHIA/BA;CRB/AL;Domingo;0;1;0;1,52;3,8;5,75
1120;12;SPORT/PE;FORTALEZA/CE;Domingo;0;0;1;2,6;2,95;2,65
1120;13;CEARA/CE;CHAPECOENSE/SC;Domingo;1;0;0;1,66;3,6;5,5
1120;14;INDEPENDIENTE;VELEZ SARSFIELD;Domingo;0;1;0;2,3;3;3,5
1119;1;VASCO DA GAMA/RJ;FORTALEZA/CE;Domingo;0;1;0;2,55;2,9;3,1
1119;2;CASCAVEL/PR;HERCÍLIO LUZ/SC;Domingo;0;1;0;2,1;3,1;3,2
1119;3;BRAGANTINO/SP;SOUSA/PB;Domingo;1;0;0;1,14;7,5;17
1119;4;SERRA/ES;DEMOCRATA SL/MG;Domingo;1;0;0;4;3,3;1,8
1119;5;TEMPERLEY/ARG;RIVER PLATE;Domingo;0;1;0;9;6;1,27
1119;6;SPORT/ES/ES;REAL NOROESTE/ES;Domingo;0;0;1;3,75;5;1,88
1119;7;ATALANTA BERGAMAS;BAYER LEVERKUSEN;Domingo;1;0;0;4,33;3,7;1,8
1119;8;ATLETICO/GO;BRUSQUE/SC;Domingo;1;0;0;1,5;4;7
1119;9;FLUMINENSE/RJ;SAMP CORREA/MA;Domingo;1;0;0;1,12;9,5;15
1119;10;SPORT/PE;ATLETICO/MG;Domingo;1;0;0;3,5;3,75;1,95
1119;11;VITORIA/BA;BOTAFOGO/RJ;Domingo;0;0;1;2,62;3,3;2,6
1119;12;CORINTHIANS/SP;AMERICA/RN;Domingo;1;0;0;1,33;6;7
1119;13;RIO BRANCO/ES;VILAVELHENSE/ES;Domingo;0;1;0;3,75;5;1,88
1119;14;AMAZONAS/AM;FLAMENGO/RJ;Domingo;0;0;1;7;5,25;1,36
1118;1;RIVER PLATE;BELGRANO;Domingo;1;0;0;1,33;5;10
1118;2;SPORT/PE;AVAI/SC;Domingo;0;0;1;1,4;4,75;7,5
1118;3;REAL BETIS;REAL SOCIEDAD;Domingo;0;0;1;2,62;3,2;2,8
1118;4;VOLTA REDONDA/RJ;NAUTICO/PE;Domingo;1;0;0;2;3,1;3,4
1118;5;AMAZONAS/AM;PAYSANDU/PA;Domingo;0;1;0;2,3;3,1;3,3
1118;6;GOIAS/GO;BOTAFOGO/SP;Domingo;1;0;0;1,57;3,6;6,5
1118;7;VALENCIA CLUB;GIRONA;Domingo;0;0;1;3,1;3,5;2,25
1118;8;VILLARREAL;REAL MADRID;Domingo;0;1;0;3,3;3,75;2,05
1118;9;SANTOS/SP;BRUSQUE/SC;Domingo;1;0;0;1,36;4,75;8,5
1118;10;LONDRINA/PR;SAO BERNARDO/SP;Domingo;1;0;0;2,62;3;2,5
1118;11;REMO/PA;TOMBENSE/MG;Domingo;0;1;0;2,05;3,2;3,2
1118;12;CHAPECOENSE/SC;PONTE PRETA/SP;Domingo;0;0;1;3;3;3
1118;13;MIRASSOL/SP;ITUANO/SP;Domingo;1;0;0;1,5;3,8;7,5
1118;14;OPERARIO/PR;CEARA/CE;Domingo;0;1;0;2,25;3,1;3,4
1117;1;FLAMENGO/RJ;BOLIVAR;Domingo;1;0;0;1,16;8;15
1117;2;PENAROL;ATLETICO/MG;Domingo;1;0;0;3,2;3,1;2,4
1117;3;VILA NOVA/GO;NOVORIZONTINO/SP;Domingo;1;0;0;2,35;3;3,4
1117;4;AVAI/SC;CRB/AL;Domingo;1;0;0;2,4;3;3,2
1117;5;CORINTHIANS/SP;ARGENTINOS JR;Domingo;1;0;0;1,8;3,4;5
1117;6;ATALANTA BERGAMAS;JUVENTUS;Domingo;0;0;1;2,7;3,1;2,8
1117;7;AMERICA/MG;MIRASSOL/SP;Domingo;0;1;0;1,9;3,25;4,33
1117;8;ITUANO/SP;SPORT/PE;Domingo;1;0;0;5,5;3,5;1,7
1117;9;BOCA JUNIORS;FORTALEZA/CE;Domingo;0;1;0;1,95;3,4;4
1117;10;CUIABA/MT;DEP GARCILASO;Domingo;0;1;0;1,3;5,5;9
1117;11;CEARA/CE;AMAZONAS/AM;Domingo;1;0;0;1,6;3,6;6,25
1117;12;PAYSANDU/PA;GOIAS/GO;Domingo;0;1;0;2,4;3,25;2,9
1117;13;PONTE PRETA/SP;SANTOS/SP;Domingo;0;0;1;5;3,4;1,8
1117;14;PALMEIRAS/SP;INDEP. DEL VALLE;Domingo;1;0;0;1,4;4,75;7,5
1116;1;FLAMENGO/RJ;CORINTHIANS/SP;Domingo;1;0;0;1,61;4;5,5
1116;2;AMAZONAS/AM;SANTOS/SP;Domingo;1;0;0;5,75;3,6;1,61
1116;3;GUARANI/SP;BOTAFOGO/SP;Domingo;1;0;0;1,85;3,3;4,5
1116;4;TOMBENSE/MG;SAMP CORREA/MA;Domingo;1;0;0;1,66;3,2;5
1116;5;VASCO DA GAMA/RJ;VITORIA/BA;Domingo;1;0;0;1,75;3,6;5
1116;6;MANCHESTER UNITED;ARSENAL;Domingo;0;0;1;7,5;5,5;1,36
1116;7;ATALANTA BERGAMAS;ROMA;Domingo;1;0;0;2;3,6;3,6
1116;8;ATLETICO/GO;CRUZEIRO/MG;Domingo;0;0;1;2,7;3,2;2,7
1116;9;FORTALEZA/CE;BOTAFOGO/RJ;Domingo;0;1;0;2,1;3,3;3,75
1116;10;MIRASSOL/SP;PAYSANDU/PA;Domingo;1;0;0;1,61;3,8;5,5
1116;11;CSA/AL;ATHLETIC CLUB/MG;Domingo;0;0;1;2,37;3;2,8
1116;12;FERROVIARIA/SP;NAUTICO/PE;Domingo;1;0;0;2,2;2,9;3,2
1116;13;BAHIA/BA;BRAGANTINO/SP;Domingo;1;0;0;1,83;3,75;4,2
1116;14;VOLTA REDONDA/RJ;BOTAFOGO/PB;Domingo;0;0;1;1,9;3,1;3,75
1115;1;REAL MADRID;BAYERN DE MUNIQUE;Domingo;1;0;0;1,9;3,8;3,75
1115;2;ROSARIO CENTRAL;ATLETICO/MG;Domingo;0;0;1;3,6;3;2,25
1115;3;NACIONAL/PAR;CORINTHIANS/SP;Domingo;0;0;1;5,25;3,6;1,7
1115;4;RACING/URU;ARGENTINOS JR;Domingo;1;0;0;3,5;3,2;2,2
1115;5;NACIONAL;RIVER PLATE;Domingo;0;1;0;4;3,6;1,9
1115;6;PALESTINO;FLAMENGO/RJ;Domingo;1;0;0;5,75;4,2;1,57
1115;7;BOTAFOGO/SP;MIRASSOL/SP;Domingo;0;1;0;3;3,1;2,5
1115;8;ALIANZA/COL;CRUZEIRO/MG;Domingo;0;0;1;5,75;4,2;1,57
1115;9;ALIANZA LIMA;CERRO PORTENO;Domingo;0;1;0;2,37;3,2;3,1
1115;10;NACIONAL POTOSI;FORTALEZA/CE;Domingo;1;0;0;2,15;3,5;3,25
1115;11;AMERICA/MG;VILA NOVA/GO;Domingo;1;0;0;1,61;3,6;6
1115;12;BOTAFOGO/RJ;LDU;Domingo;1;0;0;1,65;3,8;5,5
