Concurso;Jogo;Mandante;Visitante;Data;1;X;2;p(1);p(x);p(2);p(top1);p(top2);p(top3);top1;top2;top3;pred_top1;pred_top2;pred_top3;hit_rank;p_top1;p_top2;p_top3
939;12;CHAPECOENSE/SC;RB BRAGANTINO/SP;Domingo;0;0;1;0,232465544;0,295865237;0,471669219;0,471669219;0,295865237;0,232465544;1;0;0;2;X;1;1;0.471669;0.295865;0.232466
939;13;CORINTHIANS/SP;ATLETICO/GO;Domingo;0;0;1;0,490589711;0,292910916;0,216499373;0,490589711;0,292910916;0,216499373;0;0;1;1;X;2;3;0.490590;0.292911;0.216499
939;14;INTERNACIONAL/RS;SPORT/PE;Domingo;0;1;0;0,726131058;0,178232169;0,095636773;0,726131058;0,178232169;0,095636773;0;1;0;1;X;2;2;0.726131;0.178232;0.095637
940;1;CSA/AL;SAMP CORREA/MA;Domingo;0;1;0;0,495575221;0,269026549;0,23539823;0,495575221;0,269026549;0,23539823;0;1;0;1;X;2;2;0.495575;0.269027;0.235398
940;2;SANTOS/SP;CEARA/CE;Domingo;1;0;0;0,469753547;0,276325616;0,253920836;0,469753547;0,276325616;0,253920836;1;0;0;1;X;2;1;0.469754;0.276326;0.253921
940;3;ATLETICO/GO;SAO PAULO/SP;Domingo;1;0;0;0,271400778;0,306420233;0,422178988;0,422178988;0,306420233;0,271400778;0;0;1;2;X;1;3;0.422179;0.306420;0.271401
940;4;REMO/PA;BRASIL RS/RS;Domingo;1;0;0;0,464831804;0,290519878;0,244648318;0,464831804;0,290519878;0,244648318;1;0;0;1;X;2;1;0.464832;0.290520;0.244648
940;5;RB BRAGANTINO/SP;BAHIA/BA;Domingo;0;1;0;0,479248238;0,267815192;0,25293657;0,479248238;0,267815192;0,25293657;0;1;0;1;X;2;2;0.479248;0.267815;0.252937
940;6;BOTAFOGO/RJ;CORITIBA/PR;Domingo;1;0;0;0,398628375;0,305615088;0,295756537;0,398628375;0,305615088;0,295756537;1;0;0;1;X;2;1;0.398628;0.305615;0.295757
940;7;FLUMINENSE/RJ;CUIABA/MT;Domingo;1;0;0;0,608;0,24;0,152;0,608;0,24;0,152;1;0;0;1;X;2;1;0.608000;0.240000;0.152000
940;8;FORTALEZA/CE;INTERNACIONAL/RS;Domingo;1;0;0;0,277170674;0,303993642;0,418835684;0,418835684;0,303993642;0,277170674;0;0;1;2;X;1;3;0.418836;0.303994;0.277171
940;9;AMERICA/MG;CORINTHIANS/SP;Domingo;0;0;1;0,355172706;0,300178223;0,344649071;0,355172706;0,344649071;0,300178223;0;1;0;1;2;X;2;0.355173;0.344649;0.300178
940;10;PONTE PRETA/SP;VASCO DA GAMA/RJ;Domingo;0;1;0;0,274390244;0,31097561;0,414634146;0,414634146;0,31097561;0,274390244;0;1;0;2;X;1;2;0.414634;0.310976;0.274390
940;11;JUVENTUDE/RS;ATHLETICO/PR;Domingo;0;0;1;0,301515772;0,292093404;0,406390823;0,406390823;0,301515772;0,292093404;1;0;0;2;1;X;1;0.406391;0.301516;0.292093
940;12;CRUZEIRO/MG;CRB/AL;Domingo;0;0;1;0,509888752;0,282756489;0,207354759;0,509888752;0,282756489;0,207354759;0;0;1;1;X;2;3;0.509889;0.282756;0.207355
940;13;SPORT/PE;ATLETICO/MG;Domingo;0;0;1;0,171202659;0,261559617;0,567237724;0,567237724;0,261559617;0,171202659;1;0;0;2;X;1;1;0.567238;0.261560;0.171203
940;14;AVAI/SC;VILA NOVA/GO;Domingo;0;1;0;0,482238967;0,29386437;0,223896663;0,482238967;0,29386437;0,223896663;0;1;0;1;X;2;2;0.482239;0.293864;0.223897
941;1;CRB/AL;CONFIANCA/SE;Domingo;1;0;0;0,482238967;0,29386437;0,223896663;0,482238967;0,29386437;0,223896663;1;0;0;1;X;2;1;0.482239;0.293864;0.223897
941;2;CRUZEIRO/MG;GOIAS/GO;Domingo;0;1;0;0,470588235;0,294117647;0,235294118;0,470588235;0,294117647;0,235294118;0;1;0;1;X;2;2;0.470588;0.294118;0.235294
941;3;PALMEIRAS/SP;CORINTHIANS/SP;Domingo;0;1;0;0,514009341;0,268753455;0,217237204;0,514009341;0,268753455;0,217237204;0;1;0;1;X;2;2;0.514009;0.268753;0.217237
941;4;BRASIL RS/RS;VASCO DA GAMA/RJ;Domingo;0;0;1;0,227272727;0,318181818;0,454545455;0,454545455;0,318181818;0,227272727;1;0;0;2;X;1;1;0.454545;0.318182;0.227273
941;5;CRICIUMA/SC;YPIRANGA/RS;Domingo;1;0;0;0,374773687;0,285153893;0,34007242;0,374773687;0,34007242;0,285153893;1;0;0;1;2;X;1;0.374774;0.340072;0.285154
941;6;ATLETICO/MG;SAO PAULO/SP;Domingo;1;0;0;0,44853364;0,289821737;0,261644623;0,44853364;0,289821737;0,261644623;1;0;0;1;X;2;1;0.448534;0.289822;0.261645
941;7;GREMIO/RS;ATHLETICO/PR;Domingo;0;0;1;0,536277603;0,276025237;0,187697161;0,536277603;0,276025237;0,187697161;0;0;1;1;X;2;3;0.536278;0.276025;0.187697
941;8;RB BRAGANTINO/SP;FLUMINENSE/RJ;Domingo;0;1;0;0,457186399;0,292885037;0,249928565;0,457186399;0,292885037;0,249928565;0;1;0;1;X;2;2;0.457186;0.292885;0.249929
941;9;FORTALEZA/CE;SPORT/PE;Domingo;1;0;0;0,556783031;0,26292532;0,180291648;0,556783031;0,26292532;0,180291648;1;0;0;1;X;2;1;0.556783;0.262925;0.180292
941;10;BAHIA/BA;INTERNACIONAL/RS;Domingo;0;0;1;0,342810054;0,29460239;0,362587557;0,362587557;0,342810054;0,29460239;1;0;0;2;1;X;1;0.362588;0.342810;0.294602
941;11;BOTAFOGO/RJ;REMO/PA;Domingo;1;0;0;0,536277603;0,276025237;0,187697161;0,536277603;0,276025237;0,187697161;1;0;0;1;X;2;1;0.536278;0.276025;0.187697
941;12;CHAPECOENSE/SC;CEARA/CE;Domingo;0;1;0;0,316256555;0,29649052;0,387252925;0,387252925;0,316256555;0,29649052;0;0;1;2;1;X;3;0.387253;0.316257;0.296491
941;13;AVAI/SC;BRUSQUE/SC;Domingo;0;0;1;0,493062967;0,283884739;0,223052295;0,493062967;0,283884739;0,223052295;0;0;1;1;X;2;3;0.493063;0.283885;0.223052
941;14;VITORIA/BA;OPERARIO/PR;Domingo;0;1;0;0,417910448;0,313432836;0,268656716;0,417910448;0,313432836;0,268656716;0;1;0;1;X;2;2;0.417910;0.313433;0.268657
942;1;VASCO DA GAMA/RJ;CRB/AL;Domingo;1;0;0;0,509410289;0,272271016;0,218318695;0,509410289;0,272271016;0,218318695;1;0;0;1;X;2;1;0.509410;0.272271;0.218319
942;2;AVAI/SC;REMO/PA;Domingo;0;1;0;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;1;0;0;1;2;X;3;0.333333;0.333333;0.333333
942;3;GUARANI/SP;PONTE PRETA/SP;Domingo;1;0;0;0,442818966;0,292479194;0,26470184;0,442818966;0,292479194;0,26470184;1;0;0;1;X;2;1;0.442819;0.292479;0.264702
942;4;OPERARIO/PR;CRUZEIRO/MG;Domingo;1;0;0;0,328455606;0,313229187;0,358315207;0,358315207;0,328455606;0,313229187;0;1;0;2;1;X;2;0.358315;0.328456;0.313229
942;5;FLAMENGO/RJ;RB BRAGANTINO/SP;Domingo;0;0;1;0,600157936;0,244801263;0,1550408;0,600157936;0,244801263;0,1550408;0;0;1;1;X;2;3;0.600158;0.244801;0.155041
942;6;VILA NOVA/GO;CORITIBA/PR;Domingo;0;0;1;0,334867063;0,317954585;0,347178352;0,347178352;0,334867063;0,317954585;1;0;0;2;1;X;1;0.347178;0.334867;0.317955
942;7;NAUTICO/PE;BOTAFOGO/RJ;Domingo;1;0;0;0,448430493;0,306427504;0,245142003;0,448430493;0,306427504;0,245142003;1;0;0;1;X;2;1;0.448430;0.306428;0.245142
942;8;INTERNACIONAL/RS;CEARA/CE;Domingo;0;1;0;0,56265071;0,259444494;0,177904796;0,56265071;0,259444494;0,177904796;0;1;0;1;X;2;2;0.562651;0.259444;0.177905
942;9;BAHIA/BA;CORINTHIANS/SP;Domingo;0;1;0;0,417910448;0,313432836;0,268656716;0,417910448;0,313432836;0,268656716;0;1;0;1;X;2;2;0.417910;0.313433;0.268657
942;10;FIGUEIRENSE/SC;MIRASSOL/SP;Domingo;0;1;0;0,300423985;0,305269534;0,394306481;0,394306481;0,305269534;0,300423985;0;1;0;2;X;1;2;0.394306;0.305270;0.300424
942;11;SANTOS/SP;SAO PAULO/SP;Domingo;1;0;0;0,333889816;0,292153589;0,373956594;0,373956594;0,333889816;0,292153589;0;1;0;2;1;X;2;0.373957;0.333890;0.292154
942;12;ATHLETICO/PR;ATLETICO/GO;Domingo;1;0;0;0,470588235;0,294117647;0,235294118;0,470588235;0,294117647;0,235294118;1;0;0;1;X;2;1;0.470588;0.294118;0.235294
942;13;FORTALEZA/CE;FLUMINENSE/RJ;Domingo;0;1;0;0,378818737;0,315682281;0,305498982;0,378818737;0,315682281;0,305498982;0;1;0;1;X;2;2;0.378819;0.315682;0.305499
942;14;JUVENTUDE/RS;SPORT/PE;Domingo;1;0;0;0,398628375;0,295756537;0,305615088;0,398628375;0,305615088;0,295756537;1;0;0;1;2;X;1;0.398628;0.305615;0.295757
943;1;SAMP CORREA/MA;BOTAFOGO/RJ;Domingo;1;0;0;0,286666667;0,286666667;0,426666667;0,426666667;0,286666667;0,286666667;0;1;0;2;1;X;2;0.426667;0.286667;0.286667
943;2;MANAUS/AM;TOMBENSE/MG;Domingo;1;0;0;0,445205479;0,287671233;0,267123288;0,445205479;0,287671233;0,267123288;1;0;0;1;X;2;1;0.445205;0.287671;0.267123
943;3;JUVENTUDE/RS;FLAMENGO/RJ;Domingo;1;0;0;0,119420989;0,217129071;0,66344994;0,66344994;0,217129071;0,119420989;0;0;1;2;X;1;3;0.663450;0.217129;0.119421
943;4;FLUMINENSE/RJ;CORINTHIANS/SP;Domingo;0;1;0;0,436128837;0,316920288;0,246950874;0,436128837;0,316920288;0,246950874;0;1;0;1;X;2;2;0.436129;0.316920;0.246951
943;5;CRICIUMA/SC;NOVORIZONTINO/SP;Domingo;1;0;0;0,349521707;0,316899681;0,333578612;0,349521707;0,333578612;0,316899681;1;0;0;1;2;X;1;0.349522;0.333579;0.316900
943;6;GREMIO/RS;FORTALEZA/CE;Domingo;0;1;0;0,522827688;0,268041237;0,209131075;0,522827688;0,268041237;0,209131075;0;1;0;1;X;2;2;0.522828;0.268041;0.209131
943;7;PALMEIRAS/SP;BAHIA/BA;Domingo;1;0;0;0,575858552;0,260319619;0,163821829;0,575858552;0,260319619;0,163821829;1;0;0;1;X;2;1;0.575859;0.260320;0.163822
943;8;ATHLETICO/PR;CHAPECOENSE/SC;Domingo;0;1;0;0,597066015;0,258190709;0,144743276;0,597066015;0,258190709;0,144743276;0;1;0;1;X;2;2;0.597066;0.258191;0.144743
943;9;VASCO DA GAMA/RJ;BRUSQUE/SC;Domingo;1;0;0;0,525366164;0,273827213;0,200806623;0,525366164;0,273827213;0,200806623;1;0;0;1;X;2;1;0.525366;0.273827;0.200807
943;10;CSA/AL;CRUZEIRO/MG;Domingo;1;0;0;0,325372744;0,311273258;0,363353998;0,363353998;0,325372744;0,311273258;0;1;0;2;1;X;2;0.363354;0.325373;0.311273
943;11;SANTOS/SP;ATLETICO/MG;Domingo;1;0;0;0,355679748;0,301480929;0,342839323;0,355679748;0,342839323;0,301480929;1;0;0;1;2;X;1;0.355680;0.342839;0.301481
943;12;CEARA/CE;SAO PAULO/SP;Domingo;0;1;0;0,341110217;0,29847144;0,360418343;0,360418343;0,341110217;0,29847144;0;0;1;2;1;X;3;0.360418;0.341110;0.298471
943;13;AMERICA/MG;INTERNACIONAL/RS;Domingo;0;1;0;0,274756178;0,330281817;0,394962006;0,394962006;0,330281817;0,274756178;0;1;0;2;X;1;2;0.394962;0.330282;0.274756
943;14;SPORT/PE;CUIABA/MT;Domingo;0;1;0;0,464944649;0,302583026;0,232472325;0,464944649;0,302583026;0,232472325;0;1;0;1;X;2;2;0.464945;0.302583;0.232472
944;1;AVAI/SC;BOTAFOGO/RJ;Domingo;0;1;0;0,4;0,3;0,3;0,4;0,3;0,3;0;1;0;1;2;X;3;0.400000;0.300000;0.300000
944;2;CSA/AL;CRB/AL;Domingo;0;0;1;0,375400298;0,313923594;0,310676108;0,375400298;0,313923594;0,310676108;0;0;1;1;X;2;3;0.375400;0.313924;0.310676
944;3;ATHLETICO/PR;FORTALEZA/CE;Domingo;1;0;0;0,44853364;0,289821737;0,261644623;0,44853364;0,289821737;0,261644623;1;0;0;1;X;2;1;0.448534;0.289822;0.261645
944;4;BRASIL RS/RS;CRUZEIRO/MG;Domingo;0;1;0;0,277033104;0,313713446;0,40925345;0,40925345;0,313713446;0,277033104;0;1;0;2;X;1;2;0.409253;0.313713;0.277033
944;5;CORINTHIANS/SP;INTERNACIONAL/RS;Domingo;0;1;0;0,396166134;0,306709265;0,297124601;0,396166134;0,306709265;0,297124601;0;1;0;1;X;2;2;0.396166;0.306709;0.297125
944;6;AMERICA/MG;SANTOS/SP;Domingo;1;0;0;0,432328933;0,28166885;0,286002217;0,432328933;0,286002217;0,28166885;1;0;0;1;2;X;1;0.432329;0.286002;0.281669
944;7;CHAPECOENSE/SC;BAHIA/BA;Domingo;0;0;1;0,290322581;0,290322581;0,419354839;0,419354839;0,290322581;0,290322581;1;0;0;2;1;X;1;0.419355;0.290323;0.290323
944;8;GUARANI/SP;BRUSQUE/SC;Domingo;1;0;0;0,443896424;0,303329223;0,252774353;0,443896424;0,303329223;0,252774353;1;0;0;1;X;2;1;0.443896;0.303329;0.252774
944;9;FLAMENGO/RJ;FLUMINENSE/RJ;Domingo;0;0;1;0,580699655;0,249313719;0,169986626;0,580699655;0,249313719;0,169986626;0;0;1;1;X;2;3;0.580700;0.249314;0.169987
944;10;SPORT/PE;PALMEIRAS/SP;Domingo;0;0;1;0,208955224;0,268656716;0,52238806;0,52238806;0,268656716;0,208955224;1;0;0;2;X;1;1;0.522388;0.268657;0.208955
944;11;CEARA/CE;JUVENTUDE/RS;Domingo;1;0;0;0,545404547;0,275910535;0,178684918;0,545404547;0,275910535;0,178684918;1;0;0;1;X;2;1;0.545405;0.275911;0.178685
944;12;SAO PAULO/SP;RB BRAGANTINO/SP;Domingo;0;0;1;0,392156863;0,294117647;0,31372549;0,392156863;0,31372549;0,294117647;0;1;0;1;2;X;2;0.392157;0.313725;0.294118
944;13;CUIABA/MT;ATLETICO/MG;Domingo;0;0;1;0,205882353;0,264705882;0,529411765;0,529411765;0,264705882;0,205882353;1;0;0;2;X;1;1;0.529412;0.264706;0.205882
944;14;GREMIO/RS;ATLETICO/GO;Domingo;0;0;1;0,551808706;0,260576334;0,18761496;0,551808706;0,260576334;0,18761496;0;0;1;1;X;2;3;0.551809;0.260576;0.187615
945;1;PALMEIRAS/SP;SANTOS/SP;Domingo;1;0;0;0,552631579;0,268421053;0,178947368;0,552631579;0,268421053;0,178947368;1;0;0;1;X;2;1;0.552632;0.268421;0.178947
945;2;GREMIO/RS;INTERNACIONAL/RS;Domingo;0;1;0;0,427670477;0,30350808;0,268821443;0,427670477;0,30350808;0,268821443;0;1;0;1;X;2;2;0.427670;0.303508;0.268821
945;3;BOTAFOGO/RJ;CRUZEIRO/MG;Domingo;0;1;0;0,418835684;0,303993642;0,277170674;0,418835684;0,303993642;0,277170674;0;1;0;1;X;2;2;0.418836;0.303994;0.277171
945;4;ATHLETICO/PR;RB BRAGANTINO/SP;Domingo;0;1;0;0,392156863;0,294117647;0,31372549;0,392156863;0,31372549;0,294117647;0;0;1;1;2;X;3;0.392157;0.313725;0.294118
945;5;CONFIANCA/SE;VITORIA/BA;Domingo;0;1;0;0,353403141;0,306282723;0,340314136;0,353403141;0,340314136;0,306282723;0;0;1;1;2;X;3;0.353403;0.340314;0.306283
945;6;SAO PAULO/SP;BAHIA/BA;Domingo;1;0;0;0,491684743;0,274765004;0,233550253;0,491684743;0,274765004;0,233550253;1;0;0;1;X;2;1;0.491685;0.274765;0.233550
945;7;AMERICA/MG;ATLETICO/MG;Domingo;0;0;1;0,2642239;0,271773154;0,464002946;0,464002946;0,271773154;0,2642239;1;0;0;2;X;1;1;0.464003;0.271773;0.264224
945;8;SPORT/PE;FLUMINENSE/RJ;Domingo;0;0;1;0,325358059;0,314512791;0,36012915;0,36012915;0,325358059;0,314512791;1;0;0;2;1;X;1;0.360129;0.325358;0.314513
945;9;BOTAFOGO/PB;MANAUS/AM;Domingo;1;0;0;0,439093484;0,297450425;0,263456091;0,439093484;0,297450425;0,263456091;1;0;0;1;X;2;1;0.439093;0.297450;0.263456
945;10;JUVENTUDE/RS;ATLETICO/GO;Domingo;0;1;0;0,365858799;0,300948367;0,333192835;0,365858799;0,333192835;0,300948367;0;0;1;1;2;X;3;0.365859;0.333193;0.300948
945;11;FLORESTA/CE;TOMBENSE/MG;Domingo;0;1;0;0,369369369;0,315315315;0,315315315;0,369369369;0,315315315;0,315315315;0;1;0;1;2;X;3;0.369369;0.315315;0.315315
945;12;CUIABA/MT;CEARA/CE;Domingo;0;1;0;0,330070846;0,305581719;0,364347434;0,364347434;0,330070846;0,305581719;0;0;1;2;1;X;3;0.364347;0.330071;0.305582
945;13;BRUSQUE/SC;CSA/AL;Domingo;0;0;1;0,455727051;0,276198213;0,268074736;0,455727051;0,276198213;0,268074736;0;0;1;1;X;2;3;0.455727;0.276198;0.268075
945;14;FORTALEZA/CE;CORINTHIANS/SP;Domingo;1;0;0;0,427670477;0,30350808;0,268821443;0,427670477;0,30350808;0,268821443;1;0;0;1;X;2;1;0.427670;0.303508;0.268821
946;1;CRUZEIRO/MG;AVAI/SC;Domingo;0;0;1;0,460025969;0,304210722;0,235763309;0,460025969;0,304210722;0,235763309;0;0;1;1;X;2;3;0.460026;0.304211;0.235763
946;2;CEARA/CE;ATHLETICO/PR;Domingo;1;0;0;0,441345052;0,287542988;0,27111196;0,441345052;0,287542988;0,27111196;1;0;0;1;X;2;1;0.441345;0.287543;0.271112
946;3;FIGUEIRENSE/SC;BOTAFOGO/SP;Domingo;0;1;0;0,409309791;0,313804173;0,276886035;0,409309791;0,313804173;0,276886035;0;1;0;1;X;2;2;0.409310;0.313804;0.276886
946;4;SAO PAULO/SP;FORTALEZA/CE;Domingo;0;0;1;0,427670477;0,30350808;0,268821443;0,427670477;0,30350808;0,268821443;0;0;1;1;X;2;3;0.427670;0.303508;0.268821
946;5;PONTE PRETA/SP;REMO/PA;Domingo;0;0;1;0,504963315;0,287440656;0,207596029;0,504963315;0,287440656;0,207596029;0;0;1;1;X;2;3;0.504963;0.287441;0.207596
946;6;BRUSQUE/SC;BOTAFOGO/RJ;Domingo;1;0;0;0,3125;0,3125;0,375;0,375;0,3125;0,3125;0;1;0;2;1;X;2;0.375000;0.312500;0.312500
946;7;CORINTHIANS/SP;ATLETICO/MG;Domingo;0;0;1;0,41025641;0,294871795;0,294871795;0,41025641;0,294871795;0,294871795;0;1;0;1;2;X;2;0.410256;0.294872;0.294872
946;8;FLUMINENSE/RJ;GREMIO/RS;Domingo;0;0;1;0,375;0,3125;0,3125;0,375;0,3125;0,3125;0;1;0;1;2;X;2;0.375000;0.312500;0.312500
946;9;CHAPECOENSE/SC;CUIABA/MT;Domingo;0;0;1;0,374739475;0,302209254;0,323051271;0,374739475;0,323051271;0,302209254;0;1;0;1;2;X;2;0.374739;0.323051;0.302209
946;10;ATLETICO/GO;PALMEIRAS/SP;Domingo;0;0;1;0,250343879;0,268225585;0,481430536;0,481430536;0,268225585;0,250343879;1;0;0;2;X;1;1;0.481431;0.268226;0.250344
946;11;VASCO DA GAMA/RJ;NAUTICO/PE;Domingo;0;1;0;0,396263798;0,335409001;0,268327201;0,396263798;0,335409001;0,268327201;0;1;0;1;X;2;2;0.396264;0.335409;0.268327
946;12;BAHIA/BA;FLAMENGO/RJ;Domingo;0;0;1;0,251386322;0,277264325;0,471349353;0,471349353;0,277264325;0,251386322;1;0;0;2;X;1;1;0.471349;0.277264;0.251386
946;13;RB BRAGANTINO/SP;SANTOS/SP;Domingo;0;1;0;0,456901517;0,275484738;0,267613745;0,456901517;0,275484738;0,267613745;0;1;0;1;X;2;2;0.456902;0.275485;0.267614
946;14;INTERNACIONAL/RS;JUVENTUDE/RS;Domingo;1;0;0;0,509888752;0,282756489;0,207354759;0,509888752;0,282756489;0,207354759;1;0;0;1;X;2;1;0.509889;0.282756;0.207355
947;1;VILA NOVA/GO;CRUZEIRO/MG;Domingo;0;1;0;0,315682281;0,305498982;0,378818737;0,378818737;0,315682281;0,305498982;0;0;1;2;1;X;3;0.378819;0.315682;0.305499
947;2;GREMIO/RS;AMERICA/MG;Domingo;0;1;0;0,539219551;0,262120615;0,198659834;0,539219551;0,262120615;0,198659834;0;1;0;1;X;2;2;0.539220;0.262121;0.198660
947;3;PALMEIRAS/SP;FLUMINENSE/RJ;Domingo;1;0;0;0,557689924;0,257157021;0,185153055;0,557689924;0,257157021;0,185153055;1;0;0;1;X;2;1;0.557690;0.257157;0.185153
947;4;CSA/AL;VITORIA/BA;Domingo;1;0;0;0,435474808;0,309046638;0,255478554;0,435474808;0,309046638;0,255478554;1;0;0;1;X;2;1;0.435475;0.309047;0.255479
947;5;VASCO DA GAMA/RJ;GUARANI/SP;Domingo;1;0;0;0,365949712;0,320205998;0,31384429;0,365949712;0,320205998;0,31384429;1;0;0;1;X;2;1;0.365950;0.320206;0.313844
947;6;ATLETICO/MG;BAHIA/BA;Domingo;1;0;0;0,572970729;0,262611584;0,164417687;0,572970729;0,262611584;0,164417687;1;0;0;1;X;2;1;0.572971;0.262612;0.164418
947;7;BOTAFOGO/SP;ITUANO/SP;Domingo;1;0;0;0,386176284;0,319594166;0,29422955;0,386176284;0,319594166;0,29422955;1;0;0;1;X;2;1;0.386176;0.319594;0.294230
947;8;FLAMENGO/RJ;SAO PAULO/SP;Domingo;1;0;0;0,582610877;0,24684303;0,170546093;0,582610877;0,24684303;0,170546093;1;0;0;1;X;2;1;0.582611;0.246843;0.170546
947;9;FORTALEZA/CE;RB BRAGANTINO/SP;Domingo;1;0;0;0,395408163;0,302295918;0,302295918;0,395408163;0,302295918;0,302295918;1;0;0;1;2;X;1;0.395408;0.302296;0.302296
947;10;ATHLETICO/PR;INTERNACIONAL/RS;Domingo;1;0;0;0,399179107;0,305178866;0,295642026;0,399179107;0,305178866;0,295642026;1;0;0;1;X;2;1;0.399179;0.305179;0.295642
947;11;OPERARIO/PR;CORITIBA/PR;Domingo;1;0;0;0,320469696;0,351048866;0,328481438;0,351048866;0,328481438;0,320469696;0;0;1;X;2;1;3;0.351049;0.328481;0.320470
947;12;SANTOS/SP;ATLETICO/GO;Domingo;0;0;1;0,519641969;0,283441074;0,196916957;0,519641969;0,283441074;0,196916957;0;0;1;1;X;2;3;0.519642;0.283441;0.196917
947;13;SAMP CORREA/MA;CRB/AL;Domingo;0;0;1;0,44853364;0,289821737;0,261644623;0,44853364;0,289821737;0,261644623;0;0;1;1;X;2;3;0.448534;0.289822;0.261645
947;14;SPORT/PE;CEARA/CE;Domingo;0;1;0;0,292153589;0,333889816;0,373956594;0,373956594;0,333889816;0,292153589;0;1;0;2;X;1;2;0.373957;0.333890;0.292154
948;1;JACUIPENSE/BA;FLORESTA/CE;Domingo;0;1;0;0,466477042;0,316944332;0,216578627;0,466477042;0,316944332;0,216578627;0;1;0;1;X;2;2;0.466477;0.316944;0.216579
948;2;PAYSANDU/PA;TOMBENSE/MG;Domingo;1;0;0;0,417218543;0,32781457;0,254966887;0,417218543;0,32781457;0,254966887;1;0;0;1;X;2;1;0.417219;0.327815;0.254967
948;3;BRASIL RS/RS;SAMP CORREA/MA;Domingo;0;0;1;0,316455696;0,316455696;0,367088608;0,367088608;0,316455696;0,316455696;1;0;0;2;1;X;1;0.367089;0.316456;0.316456
948;4;FERROVIARIO/CE;BOTAFOGO/PB;Domingo;0;1;0;0,451827243;0,282392027;0,265780731;0,451827243;0,282392027;0,265780731;0;1;0;1;X;2;2;0.451827;0.282392;0.265781
948;5;SAO PAULO/SP;PALMEIRAS/SP;Domingo;0;1;0;0,296052632;0,296052632;0,407894737;0,407894737;0,296052632;0,296052632;0;1;0;2;1;X;3;0.407895;0.296053;0.296053
948;6;INTERNACIONAL/RS;CUIABA/MT;Domingo;0;1;0;0,555685267;0,269670792;0,174643941;0,555685267;0,269670792;0,174643941;0;1;0;1;X;2;2;0.555685;0.269671;0.174644
948;7;BOTAFOGO/RJ;VASCO DA GAMA/RJ;Domingo;1;0;0;0,347003155;0,312302839;0,340694006;0,347003155;0,340694006;0,312302839;1;0;0;1;2;X;1;0.347003;0.340694;0.312303
948;8;RB BRAGANTINO/SP;GREMIO/RS;Domingo;1;0;0;0,491684743;0,274765004;0,233550253;0,491684743;0,274765004;0,233550253;1;0;0;1;X;2;1;0.491685;0.274765;0.233550
948;9;ATLETICO/MG;ATHLETICO/PR;Domingo;1;0;0;0,570539419;0,262448133;0,167012448;0,570539419;0,262448133;0,167012448;1;0;0;1;X;2;1;0.570539;0.262448;0.167012
948;10;CORINTHIANS/SP;FLAMENGO/RJ;Domingo;0;0;1;0,174228675;0,254083485;0,57168784;0,57168784;0,254083485;0,174228675;1;0;0;2;X;1;1;0.571688;0.254083;0.174229
948;11;BAHIA/BA;SPORT/PE;Domingo;0;0;1;0,509090909;0,261818182;0,229090909;0,509090909;0,261818182;0,229090909;0;0;1;1;X;2;3;0.509091;0.261818;0.229091
948;12;REMO/PA;CSA/AL;Domingo;1;0;0;0,361930295;0,348525469;0,289544236;0,361930295;0,348525469;0,289544236;1;0;0;1;X;2;1;0.361930;0.348525;0.289544
948;13;ATLETICO/GO;AMERICA/MG;Domingo;0;1;0;0,392405063;0,303797468;0,303797468;0,392405063;0,303797468;0,303797468;0;1;0;1;2;X;3;0.392405;0.303797;0.303797
948;14;CEARA/CE;FORTALEZA/CE;Domingo;1;0;0;0,325077399;0,303405573;0,371517028;0,371517028;0,325077399;0,303405573;0;1;0;2;1;X;2;0.371517;0.325077;0.303406
949;1;NOVORIZONTINO/SP;ITUANO/SP;Domingo;0;1;0;0,41900603;0,297359118;0,283634851;0,41900603;0,297359118;0,283634851;0;1;0;1;X;2;2;0.419006;0.297359;0.283635
949;2;ATHLETICO/PR;SAO PAULO/SP;Domingo;0;0;1;0,368856367;0,303414108;0,327729525;0,368856367;0,327729525;0,303414108;0;1;0;1;2;X;2;0.368856;0.327730;0.303414
949;3;CSA/AL;AVAI/SC;Domingo;0;1;0;0,340314136;0,306282723;0,353403141;0,353403141;0,340314136;0,306282723;0;0;1;2;1;X;3;0.353403;0.340314;0.306283
949;4;VITORIA/BA;VASCO DA GAMA/RJ;Domingo;0;0;1;0,283518388;0,303639048;0,412842565;0,412842565;0,303639048;0,283518388;1;0;0;2;X;1;1;0.412843;0.303639;0.283518
949;5;CUIABA/MT;BAHIA/BA;Domingo;0;1;0;0,383584244;0,30315529;0,313260466;0,383584244;0,313260466;0,30315529;0;0;1;1;2;X;3;0.383584;0.313260;0.303155
949;6;PALMEIRAS/SP;FORTALEZA/CE;Domingo;0;0;1;0,567237724;0,261559617;0,171202659;0,567237724;0,261559617;0,171202659;0;0;1;1;X;2;3;0.567238;0.261560;0.171203
949;7;VILA NOVA/GO;SAMP CORREA/MA;Domingo;0;0;1;0,374486223;0,305830416;0,319683361;0,374486223;0,319683361;0,305830416;0;1;0;1;2;X;2;0.374486;0.319683;0.305830
949;8;AMERICA/MG;FLUMINENSE/RJ;Domingo;1;0;0;0,370111157;0,304446274;0,325442569;0,370111157;0,325442569;0,304446274;1;0;0;1;2;X;1;0.370111;0.325443;0.304446
